lindajohnson-11_lj008-0059;lindajohnson-11;lj008-0059;UNDER THIS BAR AT A PROPER DISTANCE IS A PIECE OF FLOORING OR PLATFORM;under this bar at a proper distance is a piece of flooring or platform;2
lindajohnson-11_lj008-0060;lindajohnson-11;lj008-0060;PROJECTING SOMEWHAT BEYOND THE RANGE OF THE IRON BAR AND SWINGING UPON HINGES AFFIXED TO THE WALL;projecting somewhat beyond the range of the iron bar and swinging upon hinges affixed to the wall;2
lindajohnson-11_lj008-0061;lindajohnson-11;lj008-0061;THE ENTRANCE UPON THIS FLOOR OR LEAF IS FROM THE MIDDLE WINDOW OVER THE GATE OF THE PRISON;the entrance upon this floor or leaf is from the middle window over the gate of the prison;2
lindajohnson-11_lj008-0062;lindajohnson-11;lj008-0062;AND THIS FLOOR IS SUPPORTED BELOW;and this floor is supported below;2
lindajohnson-11_lj008-0063;lindajohnson-11;lj008-0063;WHILE THE CRIMINALS STAND UPON IT BY TWO PIECES OF TIMBER WHICH ARE MADE TO SLIDE IN AND OUT OF THE PRISON WALL THROUGH APERTURES MADE FOR THAT PURPOSE;while the criminals stand upon it by two pieces of timber which are made to slide in and out of the prison wall through apertures made for that purpose;2
lindajohnson-11_lj008-0064;lindajohnson-11;lj008-0064;WHEN THE CRIMINALS ARE TIED UP AND PREPARED FOR THEIR FATE THIS FLOOR SUDDENLY FALLS DOWN UPON WITHDRAWING THE SUPPORTERS INWARDS;when the criminals are tied up and prepared for their fate this floor suddenly falls down upon withdrawing the supporters inwards;2
lindajohnson-11_lj008-0065;lindajohnson-11;lj008-0065;THEY ARE BOTH DRAWN AT ONCE BY A WINDLASS AND THE UNHAPPY CULPRITS REMAIN SUSPENDED;they are both drawn at once by a windlass and the unhappy culprits remain suspended;2
lindajohnson-11_lj008-0066;lindajohnson-11;lj008-0066;THIS MODE OF EXECUTION IT IS ALLEGED GAVE RISE TO THE OLD VULGAR CHAFF TAKE CARE OR YOU'LL DIE AT THE FALL OF THE LEAF;this mode of execution it is alleged gave rise to the old vulgar chaff take care or you'll die at the fall of the leaf;2
lindajohnson-11_lj008-0067;lindajohnson-11;lj008-0067;THE MACHINERY IN USE IN DUBLIN IS MUCH THE SAME AS THAT EMPLOYED AT MANY JAILS NOWADAYS;the machinery in use in dublin is much the same as that employed at many jails nowadays;2
lindajohnson-11_lj008-0068;lindajohnson-11;lj008-0068;BUT THE FALL APART AND INWARDS OF TWO LEAVES IS CONSIDERED SUPERIOR;but the fall apart and inwards of two leaves is considered superior;2
lindajohnson-11_lj008-0069;lindajohnson-11;lj008-0069;THE LATTER IS THE METHOD STILL FOLLOWED AT NEWGATE;the latter is the method still followed at newgate;2
lindajohnson-11_lj008-0070;lindajohnson-11;lj008-0070;THE SENTENCES INFLICTED IN FRONT OF NEWGATE WERE NOT LIMITED TO HANGING;the sentences inflicted in front of newgate were not limited to hanging;2
lindajohnson-11_lj008-0071;lindajohnson-11;lj008-0071;IN THE FEW YEARS WHICH ELAPSED BETWEEN THE ESTABLISHMENT OF THE GALLOWS AT NEWGATE;in the few years which elapsed between the establishment of the gallows at newgate;2
lindajohnson-11_lj008-0072;lindajohnson-11;lj008-0072;AND THE ABOLITION OF THE PRACTICE OF BURNING FEMALES FOR PETTY TREASON MORE THAN ONE WOMAN SUFFERED THIS PENALTY AT THE OLD BAILEY;and the abolition of the practice of burning females for petty treason more than one woman suffered this penalty at the old bailey;2
lindajohnson-11_lj008-0073;lindajohnson-11;lj008-0073;ONE CASE IS PRESERVED BY CATNACH;one case is preserved by catnach;2
lindajohnson-11_lj008-0074;lindajohnson-11;lj008-0074;THAT OF PHOEBE HARRIS WHO IN SEVENTEEN EIGHTYEIGHT WAS BARBARIOUSLY EXECUTED AND BURNT BEFORE NEWGATE FOR COINING;that of phoebe harris who in seventeen eightyeight was barbariously executed and burnt before newgate for coining;2
lindajohnson-11_lj008-0075;lindajohnson-11;lj008-0075;SHE IS DESCRIBED AS A WELLMADE LITTLE WOMAN SOMETHING MORE THAN THIRTY YEARS OF AGE OF A PALE COMPLEXION AND NOT DISAGREEABLE FEATURES;she is described as a wellmade little woman something more than thirty years of age of a pale complexion and not disagreeable features;2
lindajohnson-11_lj008-0076;lindajohnson-11;lj008-0076;WHEN SHE CAME OUT OF PRISON SHE APPEARED LANGUID AND TERRIFIED AND TREMBLED GREATLY AS SHE ADVANCED TO THE STAKE;when she came out of prison she appeared languid and terrified and trembled greatly as she advanced to the stake;2
lindajohnson-11_lj008-0077;lindajohnson-11;lj008-0077;WHERE THE APPARATUS FOR THE PUNISHMENT SHE WAS ABOUT TO EXPERIENCE;where the apparatus for the punishment she was about to experience;2
lindajohnson-11_lj008-0078;lindajohnson-11;lj008-0078;SEEMED TO STRIKE HER MIND WITH HORROR AND CONSTERNATION TO THE EXCLUSION OF ALL POWER OF RECOLLECTEDNESS IN PREPARATION FOR THE APPROACHING AWFUL MOMENT;seemed to strike her mind with horror and consternation to the exclusion of all power of recollectedness in preparation for the approaching awful moment;2
lindajohnson-11_lj008-0079;lindajohnson-11;lj008-0079;SHE WALKED FROM THE DEBTORS' DOOR TO A STAKE FIXED IN THE GROUND ABOUT HALFWAY BETWEEN THE SCAFFOLD AND NEWGATE STREET;she walked from the debtors' door to a stake fixed in the ground about halfway between the scaffold and newgate street;2
lindajohnson-11_lj008-0080;lindajohnson-11;lj008-0080;SHE WAS IMMEDIATELY TIED BY THE NECK TO AN IRON BOLT FIXED NEAR THE TOP OF THE STAKE;she was immediately tied by the neck to an iron bolt fixed near the top of the stake;2
lindajohnson-11_lj008-0081;lindajohnson-11;lj008-0081;AND AFTER PRAYING FERVENTLY FOR A FEW MINUTES THE STEPS ON WHICH SHE STOOD WERE DRAWN AWAY AND SHE WAS LEFT SUSPENDED;and after praying fervently for a few minutes the steps on which she stood were drawn away and she was left suspended;2
lindajohnson-11_lj008-0082;lindajohnson-11;lj008-0082;A CHAIN FASTENED BY NAILS TO THE STAKE WAS THEN PUT ROUND HER BODY BY THE EXECUTIONER WITH HIS ASSISTANTS;a chain fastened by nails to the stake was then put round her body by the executioner with his assistants;2
lindajohnson-11_lj008-0083;lindajohnson-11;lj008-0083;TWO CARTLOADS OF FAGGOTS WERE PILED ABOUT HER AND AFTER SHE HAD HUNG FOR HALFANHOUR THE FIRE WAS KINDLED;two cartloads of faggots were piled about her and after she had hung for halfanhour the fire was kindled;2
lindajohnson-11_lj008-0084;lindajohnson-11;lj008-0084;THE FLAMES PRESENTLY BURNED THE HALTER THE BODY FELL A FEW INCHES AND HUNG THEN BY THE IRON CHAIN;the flames presently burned the halter the body fell a few inches and hung then by the iron chain;2
lindajohnson-11_lj008-0085;lindajohnson-11;lj008-0085;THE FIRE HAD NOT QUITE BURNT OUT AT TWELVE IN NEARLY FOUR HOURS THAT IS TO SAY;the fire had not quite burnt out at twelve in nearly four hours that is to say;2
lindajohnson-11_lj008-0086;lindajohnson-11;lj008-0086;A GREAT CONCOURSE OF PEOPLE ATTENDED ON THIS MELANCHOLY OCCASION;a great concourse of people attended on this melancholy occasion;2
lindajohnson-11_lj008-0087;lindajohnson-11;lj008-0087;THE CHANGE FROM TYBURN TO THE OLD BAILEY HAD WORKED NO IMPROVEMENT AS REGARDS THE GATHERING TOGETHER OF THE CROWD OR ITS DEMEANOR;the change from tyburn to the old bailey had worked no improvement as regards the gathering together of the crowd or its demeanor;2
lindajohnson-11_lj008-0088;lindajohnson-11;lj008-0088;AS MANY SPECTATORS AS EVER THRONGED TO SEE THE DREADFUL SHOW;as many spectators as ever thronged to see the dreadful show;2
lindajohnson-11_lj008-0089;lindajohnson-11;lj008-0089;AND THEY WERE PACKED INTO A MORE LIMITED SPACE DISPORTING THEMSELVES AS HERETOFORE BY BRUTAL HORSEPLAY COARSE JESTS AND FRANTIC YELLS;and they were packed into a more limited space disporting themselves as heretofore by brutal horseplay coarse jests and frantic yells;2
lindajohnson-11_lj008-0090;lindajohnson-11;lj008-0090;IT WAS STILL THE CUSTOM TO OFFER WARM ENCOURAGEMENT OR BITTER DISAPPROVAL ACCORDING TO THE CHARACTER AND ANTECEDENTS OF THE SUFFERER;it was still the custom to offer warm encouragement or bitter disapproval according to the character and antecedents of the sufferer;2
lindajohnson-11_lj008-0091;lindajohnson-11;lj008-0091;THE HIGHWAYMAN WHOSE EXPLOITS MANY IN THE CROWD ADMIRED OR EMULATED WAS CHEERED AND BIDDEN TO DIE GAME;the highwayman whose exploits many in the crowd admired or emulated was cheered and bidden to die game;2
lindajohnson-11_lj008-0092;lindajohnson-11;lj008-0092;THE MAN OF BETTER BIRTH COULD HOPE FOR NO SYMPATHY WHATEVER HIS CRIME;the man of better birth could hope for no sympathy whatever his crime;2
lindajohnson-11_lj008-0093;lindajohnson-11;lj008-0093;AT THE EXECUTION OF GOVERNOR WALL IN EIGHTEEN OH TWO THE FURIOUS HATRED OF THE MOB WAS PLAINLY APPARENT IN THEIR APPALLING CRIES;at the execution of governor wall in eighteen oh two the furious hatred of the mob was plainly apparent in their appalling cries;2
lindajohnson-11_lj008-0094;lindajohnson-11;lj008-0094;HIS APPEARANCE ON THE SCAFFOLD WAS THE SIGNAL FOR THREE PROLONGED SHOUTS FROM AN INNUMERABLE POPULACE THE BRUTAL EFFUSION OF ONE COMMON SENTIMENT;his appearance on the scaffold was the signal for three prolonged shouts from an innumerable populace the brutal effusion of one common sentiment;2
lindajohnson-11_lj008-0095;lindajohnson-11;lj008-0095;IT WAS SAID THAT SO LARGE A CROWD HAD NEVER COLLECTED SINCE THE EXECUTION OF MRS BROWNRIGG NOR HAD THE PUBLIC INDIGNATION RISEN SO HIGH;it was said that so large a crowd had never collected since the execution of mrs brownrigg nor had the public indignation risen so high;2
lindajohnson-11_lj008-0096;lindajohnson-11;lj008-0096;PIEMAN AND BALLADMONGER DID THEIR USUAL ROARING TRADE AMIDST THE DENSE THRONG;pieman and balladmonger did their usual roaring trade amidst the dense throng;2
lindajohnson-11_lj008-0097;lindajohnson-11;lj008-0097;NO SOONER WAS THE JOB FINISHED THAN HALFADOZEN COMPETITORS APPEARED EACH OFFERING THE IDENTICAL ROPE FOR SALE AT A SHILLING AN INCH;no sooner was the job finished than halfadozen competitors appeared each offering the identical rope for sale at a shilling an inch;2
lindajohnson-11_lj008-0098;lindajohnson-11;lj008-0098;ONE WAS THE YEOMAN OF THE HALTER A NEWGATE OFFICIAL THE EXECUTIONER'S ASSISTANT WHOM MR J T SMITH WHO WAS PRESENT AT THE EXECUTION;one was the yeoman of the halter a newgate official the executioner's assistant whom mr j t smith who was present at the execution;2
lindajohnson-11_lj008-0099;lindajohnson-11;lj008-0099;DESCRIBES AS A MOST DIABOLICALLOOKING LITTLE WRETCH  JACK KETCH'S HEAD MAN;describes as a most diabolicallooking little wretch  jack ketch's head man;2
lindajohnson-11_lj008-0100;lindajohnson-11;lj008-0100;THE YEOMAN WAS HOWEVER UNDERSOLD BY HIS WIFE ROSY EMMA;the yeoman was however undersold by his wife rosy emma;2
lindajohnson-11_lj008-0101;lindajohnson-11;lj008-0101;EXUBERANT IN TALK AND HISSING HOT FROM PIE CORNER WHERE SHE HAD TAKEN HER MORNING DOSE OF GINANDBITTERS;exuberant in talk and hissing hot from pie corner where she had taken her morning dose of ginandbitters;2
lindajohnson-11_lj008-0102;lindajohnson-11;lj008-0102;A LITTLE FURTHER OFF SAYS MR SMITH WAS A LATH OF A FELLOW PAST THREESCORE YEARS AND TEN;a little further off says mr smith was a lath of a fellow past threescore years and ten;2
lindajohnson-11_lj008-0103;lindajohnson-11;lj008-0103;WHO HAD JUST ARRIVED FROM THE PURLIEUS OF BLACK BOY ALLEY WOEBEGONE AS ROMEO'S APOTHECARY EXCLAIMING;who had just arrived from the purlieus of black boy alley woebegone as romeo's apothecary exclaiming;2
lindajohnson-11_lj008-0104;lindajohnson-11;lj008-0104;HERE'S THE IDENTICAL ROPE AT SIXPENCE AN INCH;here's the identical rope at sixpence an inch;2
lindajohnson-11_lj008-0105;lindajohnson-11;lj008-0105;MR SMITH'S ACCOUNT OF THE CONDEMNED CONVICT WHOSE CELL HE WAS PERMITTED TO ENTER MAY BE INSERTED HERE;mr smith's account of the condemned convict whose cell he was permitted to enter may be inserted here;2
lindajohnson-11_lj008-0106;lindajohnson-11;lj008-0106;HE WAS INTRODUCED BY THE ORDINARY DR FORDE A NAME FAMILIAR TO THE READER WHO MET HIM AT THE FELONS' DOOR;he was introduced by the ordinary dr forde a name familiar to the reader who met him at the felons' door;2
lindajohnson-11_lj008-0107;lindajohnson-11;lj008-0107;IN HIS CANONICALS AND WITH HIS HEAD AS STIFFLY ERECT AS A SHERIFF'S COACHMAN;in his canonicals and with his head as stiffly erect as a sheriff's coachman;2
lindajohnson-11_lj008-0108;lindajohnson-11;lj008-0108;THE ORDINARY GRAVELY UTTERED 'COME THIS WAY MR SMITH';the ordinary gravely uttered 'come this way mr smith';2
lindajohnson-11_lj008-0109;lindajohnson-11;lj008-0109;AS WE CROSSED THE PRESS YARD A COCK CREW AND THE SOLITARY CLANKING OF A RESTLESS CHAIN WAS DREADFULLY HORRIBLE;as we crossed the press yard a cock crew and the solitary clanking of a restless chain was dreadfully horrible;2
lindajohnson-11_lj008-0110;lindajohnson-11;lj008-0110;THE PRISONERS HAD NOT RISEN;the prisoners had not risen;2
lindajohnson-11_lj008-0111;lindajohnson-11;lj008-0111;THEY ENTERED A STONE COLD ROOM AND WERE PRESENTLY JOINED BY THE PRISONER;they entered a stone cold room and were presently joined by the prisoner;2
lindajohnson-11_lj008-0112;lindajohnson-11;lj008-0112;HE WAS DEATH'S COUNTERFEIT TALL SHRIVELED AND PALE;he was death's counterfeit tall shriveled and pale;2
lindajohnson-11_lj008-0113;lindajohnson-11;lj008-0113;AND HIS SOUL SHOT OUT SO PIERCINGLY THROUGH THE PORTHOLES OF HIS HEAD THAT THE FIRST GLANCE OF HIM NEARLY PETRIFIED ME;and his soul shot out so piercingly through the portholes of his head that the first glance of him nearly petrified me;2
lindajohnson-11_lj008-0114;lindajohnson-11;lj008-0114;HIS HANDS WERE CLASPED AND HE WAS TRULY PENITENT;his hands were clasped and he was truly penitent;2
lindajohnson-11_lj008-0115;lindajohnson-11;lj008-0115;AFTER THE YEOMAN HAD REQUESTED HIM TO STAND UP 'HE PINIONED HIM' AS THE NEWGATE PHRASE IS;after the yeoman had requested him to stand up 'he pinioned him' as the newgate phrase is;2
lindajohnson-11_lj008-0116;lindajohnson-11;lj008-0116;AND TIED THE CORD WITH SO LITTLE FEELING THAT THE GOVERNOR WALL WHO HAD NOT GIVEN THE WRETCH HIS ACCUSTOMED FEE OBSERVED;and tied the cord with so little feeling that the governor wall who had not given the wretch his accustomed fee observed;2
lindajohnson-11_lj008-0117;lindajohnson-11;lj008-0117;YOU HAVE TIED ME VERY TIGHT UPON WHICH DR FORDE ORDERED HIM TO SLACKEN THE CORD WHICH HE DID BUT NOT WITHOUT MUTTERING;you have tied me very tight upon which dr forde ordered him to slacken the cord which he did but not without muttering;2
lindajohnson-11_lj008-0118;lindajohnson-11;lj008-0118;THANK YOU SIR SAID THE GOVERNOR TO THE DOCTOR IT IS OF LITTLE MOMENT;thank you sir said the governor to the doctor it is of little moment;2
lindajohnson-11_lj008-0119;lindajohnson-11;lj008-0119;HE THEN MADE SOME OBSERVATIONS TO THE ATTENDANT ABOUT THE FIRE AND TURNING TO THE DOCTOR QUESTIONED HIM;he then made some observations to the attendant about the fire and turning to the doctor questioned him;2
lindajohnson-11_lj008-0120;lindajohnson-11;lj008-0120;DO TELL ME SIR I AM INFORMED I SHALL GO DOWN WITH GREAT FORCE IS IT SO;do tell me sir i am informed i shall go down with great force is it so;2
lindajohnson-11_lj008-0121;lindajohnson-11;lj008-0121;AFTER THE CONSTRUCTION AND ACTION OF THE MACHINE HAD BEEN EXPLAINED THE DOCTOR ASKED THE GOVERNOR WHAT KIND OF MEN HE HAD COMMANDED AT GOREE;after the construction and action of the machine had been explained the doctor asked the governor what kind of men he had commanded at goree;2
lindajohnson-11_lj008-0122;lindajohnson-11;lj008-0122;WHERE THE MURDER FOR WHICH HE WAS CONDEMNED HAD BEEN COMMITTED;where the murder for which he was condemned had been committed;2
lindajohnson-11_lj008-0123;lindajohnson-11;lj008-0123;SIR HE ANSWERED THEY SENT ME THE VERY RIFFRAFF;sir he answered they sent me the very riffraff;2
lindajohnson-11_lj008-0124;lindajohnson-11;lj008-0124;THE POOR SOUL THEN JOINED THE DOCTOR IN PRAYER AND NEVER DID I WITNESS MORE CONTRITION AT ANY CONDEMNED SERMON THAN HE THEN EVINCED;the poor soul then joined the doctor in prayer and never did i witness more contrition at any condemned sermon than he then evinced;2
lindajohnson-11_lj008-0125;lindajohnson-11;lj008-0125;THE SHERIFF ARRIVED ATTENDED BY HIS OFFICERS TO RECEIVE THE PRISONER FROM THE KEEPER;the sheriff arrived attended by his officers to receive the prisoner from the keeper;2
lindajohnson-11_lj008-0126;lindajohnson-11;lj008-0126;A NEW HAT WAS PARTLY FLATTENED ON HIS HEAD FOR OWING TO ITS BEING TOO SMALL IN THE CROWN IT STOOD MANY INCHES TOO HIGH BEHIND;a new hat was partly flattened on his head for owing to its being too small in the crown it stood many inches too high behind;2
lindajohnson-11_lj008-0127;lindajohnson-11;lj008-0127;AS WE WERE CROSSING THE PRESS YARD;as we were crossing the press yard;2
lindajohnson-11_lj008-0128;lindajohnson-11;lj008-0128;THE DREADFUL EXECRATIONS OF SOME OF THE FELONS SO SHOOK HIS FRAME THAT HE OBSERVED THE CLOCK HAD STRUCK AND QUICKENING HIS PACE;the dreadful execrations of some of the felons so shook his frame that he observed the clock had struck and quickening his pace;2
lindajohnson-11_lj008-0129;lindajohnson-11;lj008-0129;HE SOON ARRIVED AT THE ROOM WHERE THE SHERIFF WAS TO GIVE A RECEIPT FOR HIS BODY ACCORDING TO THE USUAL CUSTOM;he soon arrived at the room where the sheriff was to give a receipt for his body according to the usual custom;2
lindajohnson-11_lj008-0130;lindajohnson-11;lj008-0130;BEFORE THE COLONEL HAD BEEN PINIONED HE HAD PULLED OUT TWO WHITE HANDKERCHIEFS ONE OF WHICH HE BOUND OVER HIS TEMPLES SO AS NEARLY TO CONCEAL HIS EYES;before the colonel had been pinioned he had pulled out two white handkerchiefs one of which he bound over his temples so as nearly to conceal his eyes;2
lindajohnson-11_lj008-0131;lindajohnson-11;lj008-0131;THE OTHER HE KEPT BETWEEN HIS HANDS;the other he kept between his hands;2
lindajohnson-11_lj008-0132;lindajohnson-11;lj008-0132;OVER THE HANDKERCHIEF AROUND HIS BROWS HE PLACED A WHITE CAP THE NEW HAT BEING ON TOP OF ALL;over the handkerchief around his brows he placed a white cap the new hat being on top of all;2
lindajohnson-11_lj008-0133;lindajohnson-11;lj008-0133;HE WAS DRESSED IN A MIXEDCOLORED LOOSE COAT WITH A BLACK COLLAR SWANDOWN WAISTCOAT BLUE PANTALOONS AND WHITE SILK STOCKINGS;he was dressed in a mixedcolored loose coat with a black collar swandown waistcoat blue pantaloons and white silk stockings;2
lindajohnson-11_lj008-0134;lindajohnson-11;lj008-0134;THUS APPARELED HE ASCENDED THE STAIRS AT THE DEBTORS' DOOR;thus appareled he ascended the stairs at the debtors' door;2
lindajohnson-11_lj008-0135;lindajohnson-11;lj008-0135;AND STEPPED OUT ON TO THE PLATFORM TO BE RECEIVED AS HAS BEEN SAID BY PROLONGED YELLS;and stepped out on to the platform to be received as has been said by prolonged yells;2
lindajohnson-11_lj008-0136;lindajohnson-11;lj008-0136;THESE EVIDENTLY DEPRIVED HIM OF THE SMALL PORTION OF FORTITUDE HE HAD SUMMONED UP;these evidently deprived him of the small portion of fortitude he had summoned up;2
lindajohnson-11_lj008-0137;lindajohnson-11;lj008-0137;HE BOWED HIS HEAD UNDER EXTREME PRESSURE OF IGNOMINY;he bowed his head under extreme pressure of ignominy;2
lindajohnson-11_lj008-0138;lindajohnson-11;lj008-0138;AND AT HIS REQUEST THE ORDINARY DREW THE CAP FURTHER DOWN OVER HIS FACE WHEN IN AN INSTANT;and at his request the ordinary drew the cap further down over his face when in an instant;2
lindajohnson-11_lj008-0139;lindajohnson-11;lj008-0139;WITHOUT WAITING FOR ANY SIGNAL THE PLATFORM DROPPED AND HE WAS LAUNCHED INTO ETERNITY;without waiting for any signal the platform dropped and he was launched into eternity;2
lindajohnson-11_lj008-0140;lindajohnson-11;lj008-0140;WHENEVER THE PUBLIC ATTENTION HAD BEEN SPECIALLY CALLED TO A PARTICULAR CRIME EITHER ON ACCOUNT OF ITS ATROCITY;whenever the public attention had been specially called to a particular crime either on account of its atrocity;2
lindajohnson-11_lj008-0141;lindajohnson-11;lj008-0141;THE DOUBTFULNESS OF THE ISSUE OR THE SUPERIOR POSITION OF THE PERPETRATOR;the doubtfulness of the issue or the superior position of the perpetrator;2
lindajohnson-11_lj008-0142;lindajohnson-11;lj008-0142;THE ATTENDANCE AT THE EXECUTION WAS CERTAIN TO BE TUMULTUOUS AND THE CONDUCT OF THE MOB DISORDERLY;the attendance at the execution was certain to be tumultuous and the conduct of the mob disorderly;2
lindajohnson-11_lj008-0143;lindajohnson-11;lj008-0143;THIS WAS NOTABLY THE CASE AT THE EXECUTION OF HOLLOWAY AND HAGGERTY;this was notably the case at the execution of holloway and haggerty;2
lindajohnson-11_lj008-0144;lindajohnson-11;lj008-0144;IN EIGHTEEN OH SEVEN AN EVENT LONG REMEMBERED FROM THE FATAL AND DISASTROUS CONSEQUENCES WHICH FOLLOWED IT;in eighteen oh seven an event long remembered from the fatal and disastrous consequences which followed it;2
lindajohnson-11_lj008-0145;lindajohnson-11;lj008-0145;THEY WERE ACCUSED BY A CONFEDERATE WHO GOADED BY CONSCIENCE HAD TURNED APPROVER OF THE MURDER OF A MR STEELE;they were accused by a confederate who goaded by conscience had turned approver of the murder of a mr steele;2
lindajohnson-11_lj008-0146;lindajohnson-11;lj008-0146;WHO KEPT A LAVENDER WAREHOUSE IN THE CITY AND WHO HAD GARDENS AT FELTHAM;who kept a lavender warehouse in the city and who had gardens at feltham;2
lindajohnson-11_lj008-0147;lindajohnson-11;lj008-0147;WHITHER HE OFTEN WENT TO DISTILL THE LAVENDER RETURNING TO LONDON THE SAME EVENING;whither he often went to distill the lavender returning to london the same evening;2
lindajohnson-11_lj008-0148;lindajohnson-11;lj008-0148;ONE NIGHT HE WAS MISSING;one night he was missing;2
lindajohnson-11_lj008-0149;lindajohnson-11;lj008-0149;AND AFTER A LONG INTERVAL HIS DEAD BODY WAS DISCOVERED SHOCKINGLY DISFIGURED IN A DITCH THIS WAS IN EIGHTEEN OH TWO;and after a long interval his dead body was discovered shockingly disfigured in a ditch this was in eighteen oh two;2
lindajohnson-11_lj008-0150;lindajohnson-11;lj008-0150;FOUR YEARS PASSED WITHOUT THE DETECTION OF THE MURDERERS;four years passed without the detection of the murderers;2
lindajohnson-11_lj008-0151;lindajohnson-11;lj008-0151;BUT IN THE BEGINNING OF EIGHTEEN OH SEVEN ONE OF THEM AT THAT TIME JUST SENTENCED TO TRANSPORTATION;but in the beginning of eighteen oh seven one of them at that time just sentenced to transportation;2
lindajohnson-11_lj008-0152;lindajohnson-11;lj008-0152;MADE A FULL CONFESSION AND IMPLICATED HOLLOWAY AND HAGGERTY;made a full confession and implicated holloway and haggerty;2
lindajohnson-11_lj008-0153;lindajohnson-11;lj008-0153;THEY WERE ACCORDINGLY APPREHENDED AND BROUGHT TO TRIAL THE INFORMER HANFIELD BY NAME BEING ACCEPTED AS KING'S EVIDENCE;they were accordingly apprehended and brought to trial the informer hanfield by name being accepted as king's evidence;2
lindajohnson-11_lj008-0154;lindajohnson-11;lj008-0154;CONVICTION FOLLOWED MAINLY ON HIS TESTIMONY BUT THE TWO MEN ESPECIALLY HOLLOWAY STOUTLY MAINTAINED THEIR INNOCENCE TO THE LAST;conviction followed mainly on his testimony but the two men especially holloway stoutly maintained their innocence to the last;2
lindajohnson-11_lj008-0155;lindajohnson-11;lj008-0155;VERY GREAT EXCITEMENT PREVAILED IN THE TOWN THROUGHOUT THE TRIAL AND THIS GREATLY INCREASED WHEN THE VERDICT WAS KNOWN;very great excitement prevailed in the town throughout the trial and this greatly increased when the verdict was known;2
lindajohnson-11_lj008-0156;lindajohnson-11;lj008-0156;AN ENORMOUS CROWD ASSEMBLED TO WITNESS THE EXECUTION AMOUNTING IT WAS SAID TO THE HITHERTO UNPARALLELED NUMBER OF FORTY THOUSAND;an enormous crowd assembled to witness the execution amounting it was said to the hitherto unparalleled number of forty thousand;2
lindajohnson-11_lj008-0157;lindajohnson-11;lj008-0157;BY EIGHT O'CLOCK NOT AN INCH OF GROUND IN FRONT OF THE PLATFORM WAS UNOCCUPIED;by eight o'clock not an inch of ground in front of the platform was unoccupied;2
lindajohnson-11_lj008-0158;lindajohnson-11;lj008-0158;THE PRESSURE SOON BECAME SO FRIGHTFUL THAT MANY WOULD HAVE WILLINGLY ESCAPED FROM THE CROWD BUT THEIR ATTEMPTS ONLY INCREASED THE GENERAL CONFUSION;the pressure soon became so frightful that many would have willingly escaped from the crowd but their attempts only increased the general confusion;2
lindajohnson-11_lj008-0159;lindajohnson-11;lj008-0159;VERY SOON WOMEN BEGAN TO SCREAM WITH TERROR;very soon women began to scream with terror;2
lindajohnson-11_lj008-0160;lindajohnson-11;lj008-0160;SOME ESPECIALLY OF LOW STATURE FOUND IT DIFFICULT TO REMAIN STANDING AND SEVERAL ALTHOUGH HELD UP FOR SOME TIME BY THE MEN NEAREST THEM;some especially of low stature found it difficult to remain standing and several although held up for some time by the men nearest them;2
lindajohnson-11_lj008-0161;lindajohnson-11;lj008-0161;PRESENTLY FELL AND WERE AT ONCE TRAMPLED TO DEATH;presently fell and were at once trampled to death;2
lindajohnson-11_lj008-0162;lindajohnson-11;lj008-0162;CRIES OF MURDER MURDER WERE NOW RAISED AND ADDED GREATLY TO THE HORRORS OF THE SCENE;cries of murder murder were now raised and added greatly to the horrors of the scene;2
lindajohnson-11_lj008-0163;lindajohnson-11;lj008-0163;PANIC BECAME GENERAL MORE WOMEN CHILDREN AND MANY MEN WERE BORNE DOWN TO PERISH BENEATH THE FEET OF THE REST;panic became general more women children and many men were borne down to perish beneath the feet of the rest;2
lindajohnson-11_lj008-0164;lindajohnson-11;lj008-0164;THE MOST AFFECTING AND DISTRESSING SCENE WAS AT GREEN ARBOR LANE JUST OPPOSITE THE DEBTORS' DOOR OF THE PRISON;the most affecting and distressing scene was at green arbor lane just opposite the debtors' door of the prison;2
lindajohnson-11_lj008-0165;lindajohnson-11;lj008-0165;HERE A COUPLE OF PIEMEN HAD BEEN SELLING THEIR WARES THE BASKET OF ONE OF THEM WHICH WAS RAISED UPON A FOURLEGGED STOOL WAS UPSET;here a couple of piemen had been selling their wares the basket of one of them which was raised upon a fourlegged stool was upset;2
lindajohnson-11_lj008-0166;lindajohnson-11;lj008-0166;THE PIEMAN STOOPED DOWN TO PICK UP HIS SCATTERED STOCK AND SOME OF THE MOB NOT SEEING WHAT HAD HAPPENED STUMBLED OVER HIM;the pieman stooped down to pick up his scattered stock and some of the mob not seeing what had happened stumbled over him;2
lindajohnson-11_lj008-0167;lindajohnson-11;lj008-0167;NO ONE WHO FELL EVER ROSE AGAIN;no one who fell ever rose again;2
lindajohnson-11_lj008-0168;lindajohnson-11;lj008-0168;AMONG THE REST WAS A WOMAN WITH AN INFANT AT THE BREAST;among the rest was a woman with an infant at the breast;2
lindajohnson-11_lj008-0169;lindajohnson-11;lj008-0169;SHE WAS KILLED BUT IN THE ACT OF FALLING SHE FORCED HER CHILD INTO THE ARMS OF A MAN NEAR HER AND IMPLORED HIM IN GOD'S NAME TO SAVE IT;she was killed but in the act of falling she forced her child into the arms of a man near her and implored him in god's name to save it;2
